==1598336== NVPROF is profiling process 1598336, command: /u/r/n/rnjain/sc22_artifact/sec5c_pagerank/gpu-app-collection/src/..//bin/11.2/release/pagerank_spmv data_dirs/pannotia/pagerank_spmv/data/rajat30.mtx 2
==1598336== Profiling application: /u/r/n/rnjain/sc22_artifact/sec5c_pagerank/gpu-app-collection/src/..//bin/11.2/release/pagerank_spmv data_dirs/pannotia/pagerank_spmv/data/rajat30.mtx 2
==1598336== Profiling result:
"Start","Duration","Grid X","Grid Y","Grid Z","Block X","Block Y","Block Z","Registers Per Thread","Static SMem","Dynamic SMem","Size","Throughput","SrcMemType","DstMemType","Device","Context","Stream","System","Name","Correlation_ID"
11.789945,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45706/250000","[Power/Limit (mW)]",
11.790111,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
11.819378,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",436
11.819400,71.418916,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",437
11.840286,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
11.844273,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46092/250000","[Power/Limit (mW)]",
11.890821,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",438
11.890843,71.425764,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",439
11.894763,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
11.894774,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
11.897126,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"47240/250000","[Power/Limit (mW)]",
11.897291,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
11.947465,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
11.950763,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
11.962270,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",440
11.962291,71.428291,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",441
11.976168,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
11.976179,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
11.978521,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46470/250000","[Power/Limit (mW)]",
11.978685,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.028862,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.031227,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45795/250000","[Power/Limit (mW)]",
12.033721,0.019872,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",442
12.033743,71.406820,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",443
12.081726,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.081737,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.084076,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
12.084426,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.105152,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",444
12.105173,71.412771,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",445
12.134610,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.137175,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45791/250000","[Power/Limit (mW)]",
12.176588,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",446
12.176609,71.427908,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",447
12.187787,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.187801,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.191342,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46477/250000","[Power/Limit (mW)]",
12.191508,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.241688,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.245508,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45610/250000","[Power/Limit (mW)]",
12.248039,0.019679,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",448
12.248060,71.420868,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",449
12.295987,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.295998,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.298328,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45706/250000","[Power/Limit (mW)]",
12.298494,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.319483,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",450
12.319504,71.408931,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",451
12.323595,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.325941,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"47337/250000","[Power/Limit (mW)]",
12.376445,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.376456,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.378792,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
12.378958,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.390915,0.019680,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",452
12.390936,71.430276,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",453
12.429133,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.432288,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
12.462368,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",454
12.462389,71.437987,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",455
12.482875,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.482888,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.485227,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46188/250000","[Power/Limit (mW)]",
12.485503,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.533829,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",456
12.533850,71.423940,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",457
12.535688,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.538050,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"47530/250000","[Power/Limit (mW)]",
12.588642,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.588652,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.592708,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
12.592872,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.605276,0.019648,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",458
12.605298,71.405732,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",459
12.643057,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.646996,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45699/250000","[Power/Limit (mW)]",
12.676705,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",460
12.676727,71.426211,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",461
12.697492,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.697503,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.699889,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45995/250000","[Power/Limit (mW)]",
12.700053,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.725155,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.727531,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45706/250000","[Power/Limit (mW)]",
12.748154,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",462
12.748176,71.403108,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",463
12.778027,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.778038,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.780368,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45699/250000","[Power/Limit (mW)]",
12.780532,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.819581,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",464
12.819602,71.399491,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",465
12.830712,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.833735,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46381/250000","[Power/Limit (mW)]",
12.884234,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.884244,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.886578,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45514/250000","[Power/Limit (mW)]",
12.886847,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
12.891003,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",466
12.891025,71.422500,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",467
12.937022,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.939386,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45706/250000","[Power/Limit (mW)]",
12.962449,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",468
12.962470,71.435907,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",469
12.989974,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
12.989985,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
12.994076,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
12.994241,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.033908,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",470
13.033930,71.424387,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",471
13.044424,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.048250,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46566/250000","[Power/Limit (mW)]",
13.073668,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.073678,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.076035,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45610/250000","[Power/Limit (mW)]",
13.076198,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.105356,0.019840,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",472
13.105377,71.441732,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",473
13.126377,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.128767,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45995/250000","[Power/Limit (mW)]",
13.176821,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",474
13.176842,71.410979,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",475
13.179269,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.179280,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.181634,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"47240/250000","[Power/Limit (mW)]",
13.181799,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.231971,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.234988,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45610/250000","[Power/Limit (mW)]",
13.248255,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",476
13.248276,71.436131,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",477
13.285487,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.285498,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.287835,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45610/250000","[Power/Limit (mW)]",
13.288143,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.319714,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",478
13.319735,71.431972,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",479
13.338328,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.340694,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45995/250000","[Power/Limit (mW)]",
13.391169,0.019648,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",480
13.391190,71.424675,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",481
13.391281,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.391292,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.395344,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46936/250000","[Power/Limit (mW)]",
13.395510,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.445686,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.449604,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45514/250000","[Power/Limit (mW)]",
13.462617,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",482
13.462638,71.457219,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",483
13.475024,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.475035,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.477433,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46277/250000","[Power/Limit (mW)]",
13.477557,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.527735,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.530107,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45417/250000","[Power/Limit (mW)]",
13.534097,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",484
13.534118,71.564899,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",485
13.580604,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.580615,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.582985,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45514/250000","[Power/Limit (mW)]",
13.583113,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.605685,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",486
13.605706,71.451267,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",487
13.633290,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.636464,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45706/250000","[Power/Limit (mW)]",
13.677159,0.019808,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",488
13.677181,71.459491,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",489
13.686971,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.686982,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.689382,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"46470/250000","[Power/Limit (mW)]",
13.689783,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.739967,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.742309,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45514/250000","[Power/Limit (mW)]",
13.748642,0.019776,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",490
13.748664,71.477955,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",491
13.792895,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.792906,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.796829,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45610/250000","[Power/Limit (mW)]",
13.796992,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.820143,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",492
13.820165,71.443716,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",493
13.847168,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.851112,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
13.876522,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.876532,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.879039,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45699/250000","[Power/Limit (mW)]",
13.879163,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
13.891610,0.019744,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",494
13.891631,71.420644,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",495
13.929340,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.931712,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45803/250000","[Power/Limit (mW)]",
13.963054,0.019712,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",496
13.963075,71.443235,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",497
13.982210,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
13.982221,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
13.984598,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45988/250000","[Power/Limit (mW)]",
13.984722,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
14.034520,0.019648,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",498
14.034542,71.445987,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",499
14.034899,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
14.037754,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"47433/250000","[Power/Limit (mW)]",
14.088252,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
14.088263,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
14.090638,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45610/250000","[Power/Limit (mW)]",
14.090859,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
14.105989,0.019648,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",500
14.106011,71.422436,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",501
14.141035,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
14.143378,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45514/250000","[Power/Limit (mW)]",
14.177435,0.019872,10063,1,1,64,1,1,17,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"pagerank2(float*, float*, int)",502
14.177456,71.422435,10063,1,1,64,1,1,32,0,0,,,,,"NVIDIA TITAN V (0)","1","7",,"spmv_csr_scalar_kernel(int, int*, int*, float*, float*, float*)",503
14.194022,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"1335/850","[SM/Memory Clock (MHz)]",
14.194035,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
14.198180,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"45988/250000","[Power/Limit (mW)]",
14.198349,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"43","[Fan Speed (%)]",
14.223441,,,,,,,,,,,,,,,"NVIDIA TITAN V (0)",,,"57","[Temperature (C)]",
